idPNMain,PNG,Name,RAJ2000,DECJ2000,MajDiam,mainClass,subClass
2934,330.1+02.6,"MPA J1554-5022",15:54:08.9,-50:22:39.14,11.0,S,
2935,330.2+04.2,"PHR J1548-4903",15:48:26.45,-49:03:32.4,18.0,R,a;r;
2937,330.4+02.5,"PHR J1555-5014",15:55:56.6,-50:14:08.23,22.2,E,s
2939,330.7-02.0,"Wray 17-75",16:16:54.2,-53:24:40.03,18.0,B,m;
2940,330.8-01.4,"PHR J1615-5254",16:15:21.8,-52:54:13.10,13.0,E,a
2942,331.3+01.6,"PHR J1603-5016",16:03:53.7,-50:16:51.89,17.0,B,m;
2943,331.8-02.3,"MPA J1624-5250",16:24:02.9,-52:50:05.39,9.0,S,
2944,332.0+04.2,"PHR J1556-4753",15:56:36.2,-47:53:40.85,17.0,E,s
2945,332.0-04.3,"PHR J1634-5405",16:34:20.5,-54:05:03.95,24.0,B,p;
2946,332.0-01.0,"MPA J1618-5147",16:18:42.8,-51:47:45.24,4.0,S,
2947,332.1-05.8,"PHR J1642-5501",16:42:55.8,-55:01:51.85,46.0,R,a
2949,332.3-00.9,"PHR J1619-5131",16:19:57.5,-51:31:47.10,11.0,E,a;r;
2950,332.4-01.4,"BMP J1622-5144",16:22:34.0,-51:44:55.90,52.0,E,
2951,332.5-02.2,"PHR J1626-5216",16:26:24.2,-52:16:57.79,98.0,E,s
2953,333.0+05.0,"PHR J1558-4637",15:58:14.6,-46:37:42.02,26.0,R,
2955,333.4-04.3,"PHR J1641-5302",16:41:04.38,-53:02:24.7,20.5,R,
2957,333.7+03.2,"MPA J1608-4729",16:08:12.6,-47:29:47.47,12.0,E,s
2960,334.0+00.7,"PHR J1619-4907",16:19:50.1,-49:06:51.91,48.0,R,a;r;
2961,334.0+02.4,"BMP J1612-4750",16:12:40.6,-47:50:14.17,14.0,E,
2962,334.2-06.2,"PHR J1654-5338",16:54:25.0,-53:38:44.02,28.0,R,r;s
2963,334.3-02.3,"BMP J1634-5102",16:34:41.0,-51:02:06.40,9.0,R,r;
2964,334.3-13.4,"PHR J1736-5736",17:36:33.2,-57:36:21.17,56.0,E,a;r;
2965,334.3+04.2,"PHR J1607-4619",16:07:05.3,-46:19:55.96,14.0,E,r
2966,334.4+02.3,"BMP J1614-4742",16:14:52.3,-47:42:11.12,12.0,E,r;
2967,334.6-06.7,"MPA J1658-5341",16:58:17.0,-53:41:44.81,11.0,S,
2969,334.8-03.6,"BMP J1643-5129",16:43:23.6,-51:29:28.57,8.0,S,
2970,334.9-12.8,"PHR J1734-5649",17:34:59.1,-56:49:24.06,36.0,R,a
2971,335.4-01.9,"PHR J1637-4957",16:37:44.9,-49:57:49.93,23.0,E,a;r;s;
2973,335.9-01.3,"MPA J1637-4911",16:37:14.2,-49:11:15.94,7.0,S,
2975,336.3+08.0,"PHR J1601-4209",16:01:01.9,-42:09:00.00,10.0,E,
2976,336.5-05.8,"MPA J1700-5136",17:00:58.7,-51:36:42.55,18.0,E,m;
2977,336.5+05.5,"MPA J1611-4356",16:11:12.9,-43:56:21.88,17.0,R,
2980,337.2-04.6,"MPA J1657-5017",16:57:59.7,-50:17:31.99,7.0,S,
2981,337.3+00.6,"PHR J1633-4650",16:33:58.0,-46:50:07.04,13.9,B,a;s;
2982,337.3-02.3,"MPA J1647-4846",16:47:16.9,-48:46:47.28,6.0,S,
2985,337.6+00.7,"PHR J1634-4628",16:34:51.2,-46:28:28.13,22.0,E,a;r;
2986,337.7+02.4,"MPA J1627-4515",16:27:53.4,-45:15:39.24,8.0,S,
2987,337.8-04.1,"PHR J1657-4933",16:57:59.40,-49:33:33.8,64.0,R,a;r;
2990,338.0+02.4,"PHR J1629-4505",16:29:05.0,-45:05:45.10,67.0,E,a;s;
2991,338.1-04.8,"PHR J1702-4943",17:02:42.0,-49:43:20.89,47.0,R,s;
2992,338.4-02.0,"MPA J1650-4747",16:50:09.8,-47:47:04.88,5.0,S,
2993,338.4-02.7,"MPA J1653-4812",16:53:12.3,-48:12:06.62,8.0,S,
2994,338.6+01.1,"BMP J1636-4529",16:36:58.7,-45:29:29.11,11.0,S,
2995,338.8+01.7,"MPA J1635-4458",16:35:10.3,-44:58:40.55,7.0,S,
2996,338.8+07.8,"PHR J1611-4038",16:11:30.7,-40:38:33.97,44.2,E,s;
2997,338.9+04.6,"PHR J1624-4252",16:24:00.7,-42:52:48.00,47.0,E,r;s
2998,339.1+00.9,"PHR J1639-4516",16:39:22.3,-45:16:35.08,38.0,E,r;s;
3000,339.2+03.9,"PHR J1627-4309",16:27:41.2,-43:09:03.06,13.0,E,s
3001,339.4-03.7,"PHR J1701-4803",17:01:49.2,-48:03:50.18,38.0,E,
3002,339.4-09.5,"PHR J1721-5122",17:31:18.8,-51:22:02.93,30.0,E,m;
3003,339.4-06.5,"PHR J1715-4939",17:15:26.2,-49:39:27.68,38.0,E,a;s;
3005,340.0+02.9,"PM 1-112",16:34:43.1,-43:18:00.07,18.0,E,r
3008,340.2+06.4,"PHR J1621-4040",16:21:43.8,-40:40:24.17,8.0,S,
3010,340.4+03.8,"MPA J1632-4220",16:32:31.5,-42:20:57.52,16.0,E,m;s;
3012,340.9+03.7,"MeWe 2-5",16:34:49.7,-42:03:43.06,33.0,B,a;s;
3014,341.7+02.6,"PHR J1642-4214",16:42:18.6,-42:14:45.20,10.0,E,m;r
3015,341.9-02.8,"MPA J1706-4527",17:06:25.2,-45:27:04.03,8.0,S,
3016,342.0-01.7,"PHR J1702-4443",17:02:04.3,-44:43:20.06,90.0,E,a;s;
3017,342.1-02.0,"MPA J1703-4450",17:03:24.0,-44:50:30.01,9.0,S,
3018,342.5-05.4,"PHR J1720-4628",17:20:35.3,-46:33:17.96,34.0,B,a;
3019,342.7-02.3,"MPA J1706-4434",17:06:49.3,-44:34:34.64,16.0,B,a;
3020,343.2-10.8,"BMP J1749-4848",17:49:49.7,-48:48:32.00,10.0,S,
3022,343.3-07.5,"BMP J1733-4657",17:33:27.8,-46:57:57.82,14.0,S,
3023,343.5+01.2,"PHR J1653-4143",16:53:55.3,-41:43:59.81,15.0,B,
3025,343.6+03.7a,"MPA J1644-4002",16:44:20.47,-40:02:13.2,60.0,E,p;s;
3026,343.9-01.6,"PHR J1707-4309",17:07:57.0,-43:09:04.93,16.0,B,
3027,344.0+02.5,"MPA J1650-4030",16:50:20.2,-40:30:03.17,9.0,S,
3029,344.4-03.5,"MPA J1717-4351",17:17:53.3,-43:51:57.78,7.0,S,
3031,344.8-03.5,"MPA J1719-4336",17:19:13.6,-43:36:34.31,6.0,S,
3032,344.8+06.2,"PKP J1638-3731",16:38:46.0,-37:31:43.03,9.5,E,
3033,344.8-02.6,"MPA J1715-4303",17:15:15.9,-43:03:53.78,7.0,S,
3035,345.6-07.4,"MPA J1740-4504",17:40:06.3,-45:04:21.72,4.0,S,
3036,345.8+02.4,"MPA J1656-3912",16:56:40.1,-39:12:36.83,4.0,S,
3037,345.8+02.7,"PHR J1655-3900",16:55:51.9,-39:00:20.95,12.0,B,
3038,345.9+03.0a,"MPA J1654-3845",16:54:32.6,-38:45:03.35,20.0,E,a
3041,346.2-02.6,"PHR J1719-4153",17:19:31.3,-41:53:09.10,28.0,E,a;s;
3043,346.5+05.6,"PHR J1646-3637",16:46:21.7,-36:37:18.12,13.0,E,
3044,346.5+02.7,"PPA J1657-3826",16:57:44.83,-38:26:47.8,8.5,E,
3045,346.5+13.5,"PHR J1618-3119",16:18:30.2,-31:19:51.92,14.0,E,
3046,346.8-00.7,"MPA J1713-4015",17:13:10.8,-40:15:56.09,7.0,S,
3047,346.9-08.9,"PHR J1750-4438",17:50:45.7,-44:38:21.98,22.0,E,a;r;
3048,347.0+12.9,"BMP J1621-3121",16:21:37.9,-31:21:29.05,38.0,E,a;
3049,347.0+00.3,"PHR J1709-3931",17:09:10.1,-39:31:06.5,51.0,B,a;
3050,347.2-00.8,"PHR J1714-4006",17:14:49.3,-40:06:08.96,20.0,B,
3053,347.4+01.8,"PHR J1704-3819",17:04:16.96,-38:19:57.4,26.5,B,a;
3054,347.4+01.6,"PPA J1704-3824",17:04:59.1,-38:24:04.00,10.0,E,
3055,347.8-01.1,"MPA J1717-3945",17:17:49.3,-39:45:58.43,6.0,S,
3056,347.9+01.9,"PPA J1705-3748",17:05:27.1,-37:48:48.7,6.0,R,
3057,348.0-00.3,"MPA J1715-3903",17:15:16.1,-39:03:48.24,78.0,R,a;r
3058,348.3-03.6,"MPA J1729-4043",17:29:57.6,-40:43:46.85,70.0,E,a;s;
3060,348.4+04.9,"MPA J1655-3535",16:55:22.1,-35:35:23.89,11.0,S,
3061,348.7-02.5,"MPA J1726-3950",17:26:34.3,-39:50:20.15,5.0,S,
3062,348.7+01.3,"PHR J1710-3732",17:10:12.3,-37:32:51.07,70.0,E,a;r;
3064,349.1-01.7,"PHR J1724-3859",17:24:30.7,-38:59:43.91,152.0,B,
3065,349.3+07.4,"PHR J1648-3318",16:48:45.2,-33:18:56.4,13.0,E,
3066,349.5+02.0,"PHR J1709-3629",17:09:33.9,-36:29:25.01,117.0,R,a;r;
3067,349.6-02.1,"MPA J1727-3851",17:27:36.8,-38:51:08.64,7.0,S,
3068,349.6+03.1,"PHR J1706-3544",17:06:01.9,-35:44:37.03,54.0,R,a;r;
3070,349.7+06.2,"PPA J1654-3343",16:54:08.25,-33:43:58.6,8.5,E,
3071,349.9+03.2,"PHR J1706-3528",17:06:24.5,-35:28:37.96,10.0,R,r
3072,350.1-04.8,"PHR J1740-3949",17:40:24.0,-39:49:47.93,65.0,E,s
3073,350.3+06.4,"MPA J1655-3310",16:55:01.2,-33:10:10.99,10.0,S,
3075,350.8-03.6,"MPA J1737-3837",17:37:05.2,-38:37:17.22,8.0,S,
3077,350.8-03.0,"PPA J1734-3817",17:34:52.78,-38:17:18.3,6.0,R,
3079,350.9-02.9,"Wray 16-287",17:34:20.0,-38:09:05.94,83.0,B,a;
3083,351.1+03.1,"PPA J1710-3434",17:10:19.81,-34:34:34.8,15.0,E,a;s;
3084,351.1+02.6,"PHR J1712-3452",17:12:19.0,-34:52:06.96,8.0,R,
3085,351.1-03.9,"PHR J1739-3829",17:39:17.2,-38:29:43.98,54.0,B,
3086,351.2-03.0,"PHR J1735-3759",17:35:29.0,-37:59:26.16,15.0,B,
3088,351.5-03.4,"PPA J1738-3753",17:38:11.0,-37:53:40.81,9.0,S,
3089,351.8-02.7,"MPA J1736-3717",17:36:10.1,-37:17:07.80,6.0,S,
3090,351.9+03.9,"PHR J1709-3327",17:09:21.8,-33:27:47.16,21.0,R,a;r;s;
3092,352.0+05.7,"PHR J1702-3219",17:02:43.1,-32:19:09.19,51.0,R,a
3095,352.2+02.4,"PHR J1715-3406",17:15:58.0,-34:06:43.02,17.0,B,
3096,352.2-04.3,"PHR J1743-3749",17:43:49.0,-37:49:49.15,37.0,R,r;
3098,352.2-05.1,"PHR J1747-3811",17:47:39.9,-38:11:42.83,12.0,R,m
3099,352.3+12.2,"MPA J1640-2757",16:40:10.5,-27:57:33.26,10.0,R,
3101,352.6+02.2,"PPA J1717-3349",17:17:56.2,-33:49:27.23,8.0,S,
3103,352.7-01.7,"PPA J1734-3600",17:34:22.26,-36:00:47.8,9.0,S,
3104,352.8+08.4,"MPA J1654-3000",16:54:52.6,-30:00:51.91,10.0,R,r
3105,352.8+03.0,"PPA J1715-3313",17:15:10.4,-33:13:48.04,7.0,E,
3106,352.8-00.5,"MPA J1729-3513",17:29:37.5,-35:13:45.80,18.0,B,a;m
3107,352.8-04.6,"PPA J1746-3725",17:46:59.7,-37:25:35.94,16.0,E,
3109,353.2+02.4,"PPA J1718-3315",17:18:44.9,-33:15:23.94,8.0,S,
3110,353.2+04.2,"PHR J1711-3210",17:11:54.8,-32:10:29.17,15.0,E,s
3111,353.3-02.9,"PHR J1740-3607",17:40:50.2,-36:07:46.56,14.0,E,a
3112,353.3-02.2,"PPA J1738-3546",17:38:16.2,-35:46:29.06,8.0,E,
3113,353.5-02.6,"PPA J1740-3551",17:40:21.44,-35:51:30.8,9.0,E,
3115,353.6+01.7,"PPA J1722-3317",17:22:35.35,-33:17:14.2,4.0,S,
3116,353.6+02.6,"MPA J1719-3247",17:19:10.2,-32:47:23.21,8.0,E,a;r;
3117,353.6-02.6,"PN RPZM 31",17:40:45.6,-35:43:58.15,9.0,S,
3118,353.7+06.1,"PHR J1705-3039",17:05:59.8,-30:39:50.76,19.0,R,
3120,353.8-03.7,"PHR J1745-3609",17:45:31.2,-36:09:57.24,42.0,B,a;p;
3122,353.9-05.8,"PHR J1754-3708",17:54:46.6,-37:08:48.12,25.0,E,a;s;
3123,353.9+03.6,"PHR J1715-3159",17:15:48.3,-31:59:21.91,14.0,R,
3127,354.0+04.8,"MPA J1711-3112",17:11:37.0,-31:12:21.17,7.0,S,
3128,354.0-00.8,"PHR J1734-3426",17:34:13.7,-34:25:59.95,33.0,B,
3129,354.0+04.7,"PHR J1712-3114",17:12:10.1,-31:14:39.95,47.0,B,a;p;r;
3133,354.4+05.4,"K 6-21",17:10:43.4,-30:32:28.00,10.0,B,m;p;
3134,354.4+02.2,"PPA J1723-3223",17:23:04.2,-32:23:10.10,11.0,E,
3135,354.5+04.8,"PHR J1712-3049",17:12:53.9,-30:49:52.18,30.0,B,p;
3136,354.5+02.4,"PHR J1722-3210",17:22:11.7,-32:10:45.08,9.0,R,
3138,354.5-03.9,"Sab 41",17:48:16.3,-35:38:30.98,77.0,B,m;p;r;
3140,354.5-02.0a,"PPA J1740-3437",17:40:30.5,-34:37:17.22,7.0,S,
3141,354.6-01.4,"PPA J1737-3414",17:37:53.9,-34:14:27.10,6.0,R,
3142,354.6-04.5,"PPA J1750-3548",17:50:56.1,-35:48:49.07,25.0,E,a;r;
3143,354.7-03.9,"MPA J1748-3530",17:48:48.6,-35:30:29.92,14.0,R,
3144,354.7+02.8,"PPA J1721-3149",17:21:23.7,-31:49:52.00,9.0,E,
3146,354.8+01.8,"PPA J1725-3216",17:25:15.85,-32:16:11.6,8.0,E,
3147,354.8+05.1,"PHR J1712-3021",17:12:39.05,-30:21:38.8,16.0,B,s;
3152,354.9-02.8,"MPA J1744-3444",17:44:43.5,-34:44:25.66,10.0,E,
3153,354.9-04.4,"PHR J1751-3531",17:51:23.0,-35:31:20.28,15.0,B,a;m;
3154,355.0+02.6,"RPZM 13",17:22:40.8,-31:39:54.94,2.0,S,
3156,355.0+05.8,"PHR J1710-2946",17:10:47.8,-29:46:37.92,32.4,E,a
3157,355.1+03.7,"PHR J1718-3055",17:18:46.7,-30:55:29.10,20.0,E,a;r;s;
3158,355.2-02.0,"PPA J1741-3405",17:41:59.06,-34:05:34.1,6.5,R,
3159,355.2-05.0,"PHR J1754-3533",17:54:30.2,-35:33:12.24,26.0,E,a;
3160,355.3+05.2,"PHR J1713-2957",17:13:35.1,-29:57:39.2,36.0,R,a;s;
3162,355.3-03.2,"PPA J1747-3435",17:47:08.32,-34:35:43.0,19.5,E,s;
3163,355.3-04.1,"PHR J1750-3500",17:50:56.9,-35:00:46.08,19.0,E,s
3165,355.4-05.7,"MPA J1757-3547",17:57:59.5,-35:47:57.91,39.0,E,s;
3168,355.4+03.6,"PHR J1719-3044",17:19:54.8,-30:44:58.06,20.0,B,a;
3169,355.5-04.8,"PHR J1754-3515",17:54:17.4,-35:15:39.06,13.0,E,r
3170,355.5-06.3,"BMP J1800-3600",18:00:48.1,-36:00:32.11,27.0,E,a
3172,355.5+04.7,"PHR J1716-3002",17:16:04.1,-30:02:16.19,15.0,R,a;r;
3174,355.5-03.7,"PHR J1749-3438",17:49:58.9,-34:38:37.97,14.0,E,
3175,355.6+05.1,"MPA J1714-2946",17:14:48.3,-29:46:46.99,10.0,S,
3176,355.6+01.4,"PPA J1729-3152",17:29:11.0,-31:52:45.12,6.0,S,
3177,355.6-02.3,"PHR J1744-3355",17:44:27.9,-33:55:19.99,57.0,B,a;
3178,355.6+03.6,"PHR J1720-3038",17:20:43.09,-30:38:36.2,12.8,R,a;r;
3179,355.6+04.1,"PHR J1718-3019",17:18:37.2,-30:19:25.03,41.0,E,p;
3180,355.6-01.4,"PHR J1740-3324",17:40:54.9,-33:24:18.07,9.0,B,s
3181,355.8+01.7,"MPA J1728-3132",17:28:31.1,-31:32:08.81,4.0,S,
3183,355.8+03.5,"PHR J1721-3027",17:21:31.74,-30:27:19.7,9.0,E,s
3184,355.9-04.4,"K 6-32",17:53:39.76,-34:43:40.2,27.0,B,a;s;
3186,355.9+03.1,"PPA J1723-3038",17:23:23.5,-30:38:40.13,4.0,S,
3187,355.9+04.1,"PHR J1719-3003",17:19:47.17,-30:03:56.1,22.0,E,a;r;
3189,356.0-01.8,"PPA J1743-3315",17:43:07.2,-33:15:54.04,5.0,R,
3190,356.0-01.4,"PPA J1741-3302",17:41:33.4,-33:02:15.07,8.0,E,
3191,356.0-04.2,"PHR J1753-3428",17:53:04.9,-34:28:39.18,15.0,E,p;
3192,356.0+02.8,"PN PBOZ 3",17:24:58.35,-30:43:04.0,6.0,S,
3193,356.1-02.7,"PPA J1747-3341",17:47:04.8,-33:41:02.80,6.0,E,
3195,356.2+02.5,"PPA J1726-3045",17:26:23.6,-30:45:38.84,5.0,E,m
3196,356.2-03.6,"PPA J1751-3401",17:51:06.9,-34:01:40.94,10.0,R,a;
3197,356.2+05.1,"PHR J1716-2916",17:16:41.5,-29:16:20.17,26.0,B,a;s;
3198,356.2-03.2,"PHR J1749-3347",17:49:23.8,-33:47:41.06,13.0,E,
3200,356.2+02.7,"MPA J1725-3033",17:25:33.4,-30:33:56.99,5.0,S,
3201,356.2+05.3,"PHR J1715-2905",17:15:46.1,-29:05:04.16,22.0,E,a;r;
3202,356.3-02.6,"MPA J1747-3326",17:47:27.5,-33:26:38.65,16.0,E,r;
3205,356.5-01.8,"PPA J1744-3252",17:44:28.0,-32:52:11.17,6.5,E,
3206,356.5+02.2,"Sab 49",17:28:07.7,-30:38:18.13,17.0,E,a;r;s;
3208,356.5-04.1,"PPA J1754-3358",17:54:02.9,-33:58:51.5,15.0,E,a;r;
3209,356.6+02.3,"PHR J1728-3032",17:28:14.2,-30:32:14.03,12.0,E,r;
3210,356.6-04.7,"PHR J1756-3414",17:56:48.2,-34:14:31.99,20.1,R,a;r;
3211,356.6+07.5,"K 6-20",17:08:44.9,-27:31:01.96,13.0,E,r;
3212,356.6-01.9,"Terz N 23",17:45:09.8,-32:46:16.86,45.0,B,m;p;s;
3213,356.7-04.7,"MPA J1757-3410",17:57:00.6,-34:10:40.98,10.0,E,a;r
3216,356.9+00.9,"PPA J1734-3102",17:34:34.34,-31:02:07.6,5.0,S,
3217,356.9+02.2,"MPA J1729-3016",17:29:23.1,-30:16:48.43,7.0,S,
3221,357.2+07.2,"Terz N 5",17:11:14.8,-27:11:31.02,18.0,E,m;
3223,357.3+01.3,"PHR J1733-3029",17:33:58.2,-30:29:45.92,21.0,E,a;r;
3224,357.3+05.7,"PHR J1717-2759",17:17:01.6,-27:59:29.3,20.0,E,
3225,357.3-02.0,"PPA J1747-3215",17:47:28.5,-32:15:46.22,4.5,S,
3228,357.4-03.1,"PHR J1752-3244",17:52:00.54,-32:44:09.0,10.0,E,a
3229,357.5-05.1,"PPA J1800-3341",18:00:43.1,-33:41:58.96,6.0,S,
3230,357.5+02.0,"PPA J1731-2955",17:31:34.5,-29:55:36.8,19.0,E,a;r;
3232,357.5-05.5,"PPA J1802-3350",18:02:23.8,-33:50:48.05,9.0,R,
3233,357.5-02.4,"PPA J1749-3216",17:49:37.9,-32:16:27.80,7.8,E,
3234,357.5+01.3,"PPA J1734-3015",17:34:26.0,-30:15:18.04,7.0,S,
3235,357.6-03.0,"PHR J1752-3233",17:52:11.8,-32:33:07.88,11.0,B,
3236,357.6-06.5,"PHR J1806-3416",18:06:47.3,-34:16:04.08,20.0,R,a;r;
3237,357.6-03.0a,"PHR J1752-3230",17:52:16.0,-32:30:06.84,11.0,E,a;
3239,357.7+01.4,"PPA J1734-3004",17:34:46.6,-30:04:21.04,3.6,S,
3240,357.8-04.4,"WRAY 17-104",17:58:25.7,-33:05:03.48,16.6,E,a;s;
3241,357.8+01.6,"PPA J1734-2954",17:34:01.7,-29:54:35.14,17.0,E,m;
3243,357.8-03.3,"PHR J1753-3228",17:53:56.0,-32:28:49.94,33.0,I,s
3247,358.0-02.4,"PPA J1750-3152",17:50:48.55,-31:52:26.8,6.0,R,
3249,358.3+05.5,"PHR J1720-2719",17:20:30.8,-27:19:39.86,39.0,E,p;s;
3251,358.4-05.5,"PHR J1804-3306",18:04:15.0,-33:06:29.88,22.0,E,p;s;
3254,358.6-03.6,"PHR J1756-3157",17:56:43.7,-31:57:32.94,49.0,E,a;r;
3256,358.7-02.5,"PHR J1752-3116",17:52:36.5,-31:16:27.12,10.0,S,
3257,358.8+03.4,"MPA J1729-2804",17:29:26.8,-28:04:35.83,14.0,R,
3258,358.8-07.6,"PHR J1814-3340",18:14:02.9,-33:40:50.88,41.6,B,p;s;
3259,358.8+03.8,"PHR J1727-2747",17:27:59.5,-27:47:55.07,14.0,R,a;r;
3261,358.9-02.1,"PHR J1751-3059",17:51:38.8,-30:59:53.92,15.0,R,a;r;
3264,359.0-04.9,"PHR J1803-3218",18:03:17.1,-32:18:25.0,24.0,E,a;s;
3266,359.0+03.0,"MPA J1731-2805",17:31:43.3,-28:05:59.17,20.0,R,a;r;
3267,359.1+02.9,"MPA J1732-2806",17:32:17.5,-28:06:34.13,18.0,E,a;r;
3268,359.2-03.1,"PHR J1756-3112",17:56:28.8,-31:12:38.52,14.0,S,
3269,359.2-02.4,"PHR J1753-3051",17:53:39.8,-30:51:25.16,12.5,E,a;
3270,359.3+01.4a,"JaSt 7",17:38:26.3,-28:47:03.3,10.5,E,
3271,359.3-02.8,"MPA J1755-3058",17:55:13.1,-30:58:13.04,34.0,E,a;r;
3272,359.3-02.3,"PHR J1753-3038",17:53:16.3,-30:38:40.02,17.0,B,
3273,359.4-05.6,"BMP J1807-3215",18:07:07.0,-32:15:21.96,22.0,E,a;r;
3274,359.4+02.3a,"PPA J1735-2809",17:35:12.06,-28:09:31.0,9.0,E,
3276,359.4-03.3,"PHR J1757-3106",17:57:51.7,-31:06:10.94,13.0,E,
3277,359.5-03.7,"MPA J1759-3116",17:59:25.5,-31:16:53.90,22.0,E,a;r;
3278,359.5+03.5,"MPA J1730-2726",17:30:48.0,-27:26:30.12,16.0,E,a;r;
3279,359.5-01.8,"JaSt 2-7",17:51:43.9,-30:12:42.48,41.0,E,a;r;s;
3281,359.7+06.0,"BMP J1721-2554",17:21:58.1,-25:54:24.08,14.0,E,
3282,359.7-02.2,"PPA J1753-3021",17:53:59.4,-30:21:49.03,20.0,E,a;r;
3288,359.7-05.0,"PHR J1805-3140",18:05:30.2,-31:40:16.14,16.0,B,
3289,359.8+03.5,"PHR J1731-2709",17:31:47.8,-27:09:18.86,15.0,E,
3290,359.9+01.8,"PPA J1738-2800",17:38:11.8,-28:00:07.20,4.0,E,
3291,359.9-02.6,"PHR J1756-3019",17:56:06.59,-30:19:34.9,12.0,E,a
4103,002.0-13.4,"IC 4776",18:45:50.7,-33:20:33.79,8.5,B,m;
4104,002.5-05.4,"KFL 14",18:13:00.7,-29:25:10.56,23.1,B,a;
4105,003.8-17.1,"Hb 8",19:05:35.9,-33:11:37.64,2.9,R,
4106,005.5+06.1,"M 3-11",17:35:21.4,-20:57:23.00,7.2,E,
4107,006.0+03.1,"M 1-28",17:47:38.3,-22:06:19.62,33.1,B,
4108,006.1+08.3,"M 1-20",17:28:57.6,-19:15:53.82,2.5,E,m;s;
4109,006.8+04.1,"M 3-15",17:45:31.7,-20:58:01.78,4.5,B,a;m;r;s;
4110,007.9+10.1,"MaC 1-4",17:26:38.1,-16:48:29.63,7.2,S,
4111,008.2+06.8,"Hen 2-260",17:38:57.4,-18:17:35.77,1.8,B,s;
4112,009.0+04.1,"Th 4-5",17:50:28.3,-19:03:09.07,6.4,E,
4114,013.7-10.6,"Y-C 2-32",18:55:30.7,-21:49:39.65,11.1,E,m;
4115,014.2+04.2,"Sa 3-111",18:01:06.6,-14:30:21.35,6.0,R,
4116,014.7-11.8,"SaWe 4",19:02:17.62,-21:26:51.3,48.0,R,
4119,052.2+07.6,"K 4-10",18:59:03.8,20:37:01.27,7.7,R,
4120,065.0-27.3,"Ps 1",21:29:59.40,12:10:26.2,3.1,S,
4121,084.0+09.5,"K 3-73",20:04:00.1,49:19:06.60,16.0,E,s;
4123,119.4+06.5,"Abell 1",00:12:55.0,69:10:23.99,47.0,R,s;
4126,160.5-00.5,"We 1-2",04:46:43.04,44:28:01.6,104.0,R,a;m;r;
4127,233.0-10.1,"SaWe 1",06:50:40.71,-22:26:11.2,27.8,E,r;
4130,283.9-01.8,"Hf 4",10:15:35.1,-58:51:10.37,29.1,B,a;m;r;s;
4131,288.4+00.3,"Hf 38",10:54:35.0,-59:09:46.44,35.0,E,a;m;r;s;
4133,299.5+02.4,"Hen 2-82",12:23:53.6,-60:13:13.4,31.8,B,r;s;
4135,310.7-02.9,"Hen 2-103",14:05:36.7,-64:41:02.04,22.1,B,r;
4136,329.5-02.2,"HeFa 1",16:12:33.9,-54:23:39.66,22.0,E,a;r;
4137,333.4-04.0,"HaTr 3",16:39:37.50,-52:49:12.7,42.0,B,a;r;
4138,343.0-01.7,"Vd 1-9",17:05:38.9,-43:56:20.36,,S,
4139,357.1+04.4,"Terz N 18",17:21:38.0,-28:55:14.34,10.9,E,r;
4140,357.9-05.1,"M 1-34",18:01:22.2,-33:17:43.08,12.5,B,
4143,350.4+07.6,"PM 1-115",16:51:06.3,-32:23:00.42,,S,
4144,353.0+08.3,"MyCn 26",16:55:47.3,-29:50:18.24,5.0,S,
4145,353.5+06.9,"K 5-21",17:02:35.0,-30:19:14.88,,R,
4146,353.2+05.7,"K 5-22",17:06:11.3,-31:18:02.52,,S,
4147,349.3+02.4,"K 6-18",17:07:28.6,-36:23:43.80,,S,
4148,349.9+02.6,"WRAY 15-1624",17:08:34.2,-35:48:06.12,14.1,B,p;
4149,350.5+03.0,"K 5-24",17:09:04.3,-35:05:16.44,8.5,R,
4150,359.0+09.0,"K 5-25",17:09:25.7,-24:43:15.24,,S,
4153,351.9+02.4,"K 5-26",17:15:00.0,-34:17:37.68,7.6,R,s;
4154,345.4-02.3,"CBF 3",17:15:46.8,-42:24:06.12,7.6,E,
4155,351.3+01.8,"RPZM 9",17:15:48.5,-35:10:34.46,,S,
4156,001.7+09.1,"K 5-27",17:15:49.9,-22:30:00.00,9.5,R,s;
4157,354.4+04.0,"Terz N 233",17:15:52.7,-31:22:03.00,,R,
4158,354.4+03.7,"K 5-29",17:17:02.9,-31:29:28.68,6.5,E,
4160,354.4+03.2,G354.4+03.2,17:19:01.9,-31:47:39.84,,E,
4163,000.2+06.1,"Terz N 67",17:22:53.4,-25:24:59.51,16.0,B,
4167,008.4+08.8,"IRAS 17292-1704",17:32:05.8,-17:06:51.84,11.0,S,
4169,358.0+01.5,"JaSt 1",17:34:43.6,-29:47:04.88,7.1,S,
4170,358.4+01.7,"JaSt 2",17:35:00.9,-29:22:15.67,4.4,S,
4172,358.6+01.7,"JaSt 4",17:35:37.5,-29:13:17.65,10.6,E,
4174,356.2-00.3,"Th 3-34",17:37:44.9,-32:15:29.88,,B,
4176,359.2+01.3,"JaSt 8",17:38:27.7,-28:52:01.42,8.0,S,
4180,358.6+00.7,"JaSt 16",17:39:22.7,-29:41:46.18,4.0,S,
4181,000.3+01.7,"JaSt 21",17:39:52.1,-27:44:20.40,21.0,E,s;
4182,000.3+01.5,"JaSt 23",17:40:23.0,-27:49:12.00,3.0,S,
4183,355.5-01.4,"RPZM 30",17:40:30.5,-33:29:56.76,,,
